genotype,environment,predicted,full_nearest_distance,full_nearest_percentile,full_max_training_kernel_similarity,support_group,reliability_state,control_half_width_90,adaptive_half_width_90,calibration_source,control_lower_90,control_upper_90,adaptive_lower_90,adaptive_upper_90,control_rule,adaptive_rule,control_quantile_level,adaptive_quantile_level,calibration_feedback_state,test_year,model,horizon,genotype_support_state,environment_input_state,support_boundary_uses_outcome,observed_values_accessed,observed,official_answer_key_present,control_covered_90,control_interval_score_90,adaptive_covered_90,adaptive_interval_score_90
PHG39/PHN82,MOH1_2024,8.40504741669,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.05334000511,12.7567548283,3.2638180562,13.5462767772,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,11.93545567,True,True,8.70341482319,True,10.282458721
PHJ40/PHAJ0,MOH1_2024,7.62391090393,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.27220349236,11.9756183155,2.48268154344,12.7651402644,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.693212969,True,True,8.703414823140001,True,10.28245872096
PHJ89/PH207,MOH1_2024,7.79929494858,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.44758753701,12.1510023602,2.65806558809,12.9405243091,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,9.089862781,True,True,8.70341482319,True,10.28245872101
PHRE1/PHTD5,MOH1_2024,8.03861713409,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.68690972252,12.3903245457,2.89738777361,13.1798464946,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.852373869,True,True,8.703414823180001,True,10.28245872099
PHW52/PHM49,MOH1_2024,8.1493473053,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.79763989373,12.5010547169,3.00811794481,13.2905766658,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.21158198,True,True,8.70341482317,True,10.28245872099
PHW52/PHN82,MOH1_2024,8.3332195282,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.98151211663,12.6849269398,3.19199016771,13.4744488887,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,11.39370852,True,True,8.70341482317,True,10.28245872099
TX714/TX779,MOH1_2024,7.63594150543,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.28423409386,11.987648917,2.49471214495,12.7771708659,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,9.939541067,True,True,8.70341482314,True,10.28245872095
TX777/LH195,MOH1_2024,7.76560497284,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.41389756127,12.1173123844,2.62437561235,12.9068343333,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,7.066955606,True,True,8.70341482313,True,10.28245872095
W10004_0018/PHP02,MOH1_2024,8.65963172913,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.30792431755,13.0113391407,3.51840236864,13.8008610896,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.21065386,True,True,8.70341482315,True,10.28245872096
W10004_0034/PHP02,MOH1_2024,8.93226051331,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.58055310173,13.2839679249,3.79103115282,14.0734898738,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,9.772147953,True,True,8.70341482317,True,10.28245872098
W10004_0062/PHP02,MOH1_2024,8.02160453796,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.66989712639,12.3733119495,2.88037517748,13.1628338984,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,9.944139898,True,True,8.70341482311,True,10.282458720920001
W10004_0095/PHP02,MOH1_2024,8.37947463989,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.02776722832,12.7311820515,3.23824527941,13.5207040004,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,12.33385252,True,True,8.70341482318,True,10.28245872099
W10004_0103/PHP02,MOH1_2024,8.92551517487,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.57380776329,13.2772225864,3.78428581438,14.0667445354,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,9.337261061,True,True,8.703414823110002,True,10.28245872102
W10004_0167/PHP02,MOH1_2024,8.56951713562,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.21780972405,12.9212245472,3.42828777513,13.7107464961,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.555457531,True,True,8.703414823149998,True,10.28245872097
W10004_0258/PHP02,MOH1_2024,8.49318790436,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.14148049279,12.8448953159,3.35195854387,13.6344172648,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.9951807,True,True,8.70341482311,True,10.28245872093
W10004_0270/PHP02,MOH1_2024,9.04438304901,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.69267563744,13.3960904606,3.90315368853,14.1856124095,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.46199815,True,True,8.70341482316,True,10.282458720969998
W10004_0346/PHP02,MOH1_2024,8.8383026123,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.48659520073,13.1900100239,3.69707325182,13.9795319728,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,11.22407783,True,True,8.70341482317,True,10.28245872098
W10004_0403/PHP02,MOH1_2024,8.56569385529,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.21398644371,12.9174012669,3.4244644948,13.7069232158,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.627562081,True,True,8.703414823190002,True,10.282458721
W10004_0412/PHP02,MOH1_2024,8.46067142487,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.10896401329,12.8123788364,3.31944206438,13.6019007854,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,9.31224647,True,True,8.703414823110002,True,10.28245872102
W10004_0476/PHP02,MOH1_2024,8.70895957947,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.3572521679,13.060666991,3.56773021898,13.85018894,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,7.86905374,True,True,8.703414823100001,True,10.282458721020001
W10004_0601/PHP02,MOH1_2024,8.65972137451,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.30801396294,13.0114287861,3.51849201403,13.800950735,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,11.12091103,True,True,8.70341482316,True,10.28245872097
W10004_0658/PHP02,MOH1_2024,8.87258911133,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.52088169976,13.2242965229,3.73135975084,14.0138184718,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.84106264,True,True,8.70341482314,True,10.282458720960001
W10004_0714/PHP02,MOH1_2024,8.75447463989,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.40276722832,13.1061820515,3.61324527941,13.8957040004,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,9.130266802,True,True,8.70341482318,True,10.28245872099
W10004_0747/PHP02,MOH1_2024,9.06578826904,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.71408085747,13.4174956806,3.92455890856,14.2070176295,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,9.338892127,True,True,8.70341482313,True,10.28245872094
W10004_0858/PHP02,MOH1_2024,8.65572547913,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.30401806755,13.0074328907,3.51449611864,13.7969548396,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,11.25723976,True,True,8.70341482315,True,10.28245872096
W10004_0859/PHP02,MOH1_2024,8.90545368195,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.55374627037,13.2571610935,3.76422432146,14.0466830424,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.24262578,True,True,8.70341482313,True,10.28245872094
W10004_0866/PHP02,MOH1_2024,8.58532810211,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.23362069054,12.9370355137,3.44409874163,13.7265574626,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.63344505,True,True,8.70341482316,True,10.28245872097
W10004_0969/PHP02,MOH1_2024,8.65208435059,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.30037693901,13.0037917622,3.5108549901,13.7933137111,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.29379332,True,True,8.70341482319,True,10.282458721
W10004_1014/PHP02,MOH1_2024,8.67721366882,1.99102751539,0.455882352941,0.935681260619,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.32550625725,13.0289210804,3.53598430834,13.8184430293,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,11.31024773,True,True,8.70341482315,True,10.28245872096
B14A/OH43,NCH1_2024,8.29169559479,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,3.93998818322,12.6434030064,3.1504662343,13.4329249553,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.913424784,True,True,8.70341482318,True,10.282458721000001
B37/H95,NCH1_2024,8.65459060669,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.30288319512,13.0062980183,3.5133612462,13.7958199672,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,7.392396126,True,True,8.703414823180001,True,10.282458721
B73/MO17,NCH1_2024,8.95508098602,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.60337357445,13.3067883976,3.81385162554,14.0963103465,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.650001369,True,True,8.70341482315,True,10.28245872096
B73/PHN82,NCH1_2024,10.2401990891,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,5.88849167748,14.5919065006,5.09896972856,15.3814284495,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,10.87710674,True,True,8.70341482312,True,10.28245872094
B73/TX779,NCH1_2024,9.18359947205,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.83189206047,13.5353068836,4.04237011156,14.3248288325,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.42816195,True,True,8.70341482313,True,10.28245872094
CG119/CG108,NCH1_2024,8.45234966278,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.10064225121,12.8040570744,3.31112030229,13.5935790233,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,4.552052399,True,True,8.703414823189998,True,10.28245872101
CG44/CGR01,NCH1_2024,8.81907558441,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.46736817284,13.170782996,3.67784622393,13.9603049449,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.417060006,True,True,8.70341482316,True,10.28245872097
LH132/PHP02,NCH1_2024,10.2912006378,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,5.93949322625,14.6429080494,5.14997127733,15.4324299983,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,6.667336062,True,True,8.703414823150002,True,10.28245872097
LH195/PHP02,NCH1_2024,10.2730798721,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,5.92137246056,14.6247872837,5.13185051165,15.4143092326,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.926311599,True,True,8.703414823140001,True,10.28245872095
LH195/PHZ51,NCH1_2024,9.03269863129,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,4.68099121971,13.3844060429,3.8914692708,14.1739279918,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,7.645424152,True,True,8.70341482319,True,10.282458721
LH244/PHK76,NCH1_2024,9.98667621613,3.26349904859,0.698529411765,0.836431950923,WITHIN_TRAINING_NN_ENVELOPE,RETAIN_SUPPORTED,4.35170741157,5.14122936049,SUPPORT_GROUP_CHRONOLOGICAL_2016_2021,5.63496880455,14.3383836277,4.84544685564,15.1279055766,FROZEN_B11_90,ONE_SIDED_CLUSTER_DRIFT_GUARD_90,0.9,0.951281331718,NO_2023_FEEDBACK_AVAILABLE_CARRY_FORWARD_2022_DRIFT_STATE,2024,G+E_T1,T1_30DAP,SUPPORTED_FROZEN_B5_GENOME,SUPPORTED_T1_CONTEXT,False,False,8.543232346,True,True,8.703414823150002,True,10.282458720960001
